1512,1248,  'G2', 0,100, 
1512,1249,  'G1', 33,100, 
1512,1249,  'G2', 0,100, 
1512,1250,  'G1', 34,100, 
1512,1250,  'G2', 0,100, 
1512,1251,  'G1', 32,100, 
1512,1251,  'G2', 0,100, 
1512,1252,  'G1', 32,100, 
1512,1252,  'G2', 0,100, 
1512,1253,  'G1', 33,100, 
1512,1253,  'G2', 0,100, 
1512,1254,  'G1', 32,100, 
1512,1254,  'G2', 0,100, 
1512,1255,  'G1', 31,100, 
1512,1255,  'G2', 0,100, 
1512,1256,  'G1', 32,100, 
1512,1256,  'G2', 0,100, 
1512,1257,  'G1', 31,100, 
1512,1257,  'G2', 0,100, 
1512,1258,  'G1', 32,100, 
1512,1258,  'G2', 0,100, 
1512,1259,  'G1', 29,100, 
1512,1259,  'G2', 0,100, 
1512,1300,  'G1', 30,100, 
1512,1300,  'G2', 0,100, 
1512,1301,  'G1', 31,100, 
1512,1301,  'G2', 0,100, 
1512,1302,  'G1', 32,100, 
1512,1302,  'G2', 0,100, 
1512,1303,  'G1', 33,100, 
1512,1303,  'G2', 0,100, 
1512,1304,  'G1', 34,100, 
1512,1304,  'G2', 0,100, 
1512,1305,  'G1', 35,100, 
1512,1305,  'G2', 0,100, 
1512,1306,  'G1', 36,100, 
1512,1306,  'G2', 0,100, 
1512,1307,  'G1', 37,100, 
1512,1307,  'G2', 0,100, 
1512,1308,  'G1', 38,100, 
1512,1308,  'G2', 0,100, 
1512,1309,  'G1', 39,100, 
1512,1309,  'G2', 0,100, 
1512,1310,  'G1', 40,100, 
1512,1310,  'G2', 0,100, 
1512,1311,  'G1', 41,100, 
1512,1311,  'G2', 0,100, 
1512,1312,  'G1', 42,100, 
1512,1312,  'G2', 0,100, 
1512,1313,  'G1', 43,100, 
1512,1313,  'G2', 0,100, 
1512,1314,  'G1', 44,100, 
1512,1314,  'G2', 0,100, 
1512,1315,  'G1', 45,100, 
1512,1315,  'G2', 0,100, 
1512,1316,  'G1', 46,100, 
1512,1316,  'G2', 0,100, 
1512,1317,  'G1', 47,100, 
1512,1317,  'G2', 0,100, 
1512,1318,  'G1', 48,100, 
1512,1318,  'G2', 0,100, 
1512,1319,  'G1', 49,100, 
1512,1319,  'G2', 0,100, 
1512,1320,  'G1', 50,100, 
1512,1320,  'G2', 0,100, 
1512,1321,  'G1', 51,100, 
1512,1321,  'G2', 0,100, 
1512,1322,  'G1', 52,100, 
1512,1322,  'G2', 0,100, 
1512,1323,  'G1', 53,100, 
1512,1323,  'G2', 0,100, 
1512,1324,  'G1', 54,100, 
1512,1324,  'G2', 0,100, 
1512,1325,  'G1', 55,100, 
1512,1325,  'G2', 0,100, 
1512,1326,  'G1', 56,100, 
1512,1326,  'G2', 0,100, 
1512,1327,  'G1', 56,100, 
1512,1327,  'G2', 0,100, 
1512,1328,  'G1', 57,100, 
1512,1328,  'G2', 0,100, 
1512,1329,  'G1', 58,100, 
1512,1329,  'G2', 0,100, 
1512,1330,  'G1', 58,100, 
1512,1330,  'G2', 0,100, 
1512,1331,  'G1', 58,100, 
1512,1331,  'G2', 0,100, 
1512,1332,  'G1', 59,100, 
1512,1332,  'G2', 0,100, 
1512,1333,  'G1', 59,100, 
1512,1333,  'G2', 0,100, 
1512,1334,  'G1', 59,100, 
1512,1334,  'G2', 0,100, 
1512,1335,  'G1', 57,100, 
1512,1335,  'G2', 0,100, 
1512,1336,  'G1', 58,100, 
1512,1336,  'G2', 0,100, 
1512,1337,  'G1', 59,100, 
1512,1337,  'G2', 0,100, 
1512,1338,  'G1', 58,100, 
1512,1338,  'G2', 0,100, 
1512,1339,  'G1', 58,100, 
1512,1339,  'G2', 0,100, 
1512,1340,  'G1', 58,100, 
1512,1340,  'G2', 0,100, 
1512,1341,  'G1', 59,100, 
1512,1341,  'G2', 0,100, 
1512,1342,  'G1', 57,100, 
1512,1342,  'G2', 0,100, 
1512,1343,  'G1', 58,100, 
1512,1343,  'G2', 0,100, 
1512,1344,  'G1', 58,100, 
1512,1344,  'G2', 0,100, 
1512,1345,  'G1', 58,100, 
1512,1345,  'G2', 0,100, 
1512,1346,  'G1', 59,100, 
1512,1346,  'G2', 0,100, 
1512,1347,  'G1', 60,100, 
1512,1347,  'G2', 0,100, 
1512,1348,  'G1', 61,100, 
1512,1348,  'G2', 0,100, 
1512,1349,  'G1', 61,100, 
1512,1349,  'G2', 0,100, 
1512,1350,  'G1', 61,100, 
1512,1350,  'G2', 0,100, 
1512,1351,  'G1', 62,100, 
1512,1351,  'G2', 0,100, 
1512,1352,  'G1', 63,100, 
1512,1352,  'G2', 0,100, 
1512,1353,  'G1', 62,100, 
1512,1353,  'G2', 0,100, 
1512,1354,  'G1', 62,100, 
1512,1354,  'G2', 0,100, 
1512,1355,  'G1', 63,100, 
1512,1355,  'G2', 0,100, 
1512,1356,  'G1', 61,100, 
1512,1356,  'G2', 0,100, 
1512,1357,  'G1', 61,100, 
1512,1357,  'G2', 0,100, 
1512,1358,  'G1', 62,100, 
1512,1358,  'G2', 0,100, 
1512,1359,  'G1', 62,100, 
1512,1359,  'G2', 0,100, 
1512,1400,  'G1', 63,100, 
1512,1400,  'G2', 0,100, 
1512,1401,  'G1', 64,100, 
1512,1401,  'G2', 0,100, 
1512,1402,  'G1', 65,100, 
1512,1402,  'G2', 0,100, 
1512,1403,  'G1', 66,100, 
1512,1403,  'G2', 0,100, 
1512,1404,  'G1', 67,100, 
1512,1404,  'G2', 0,100, 
1512,1405,  'G1', 68,100, 
1512,1405,  'G2', 0,100, 
1512,1406,  'G1', 69,100, 
1512,1406,  'G2', 0,100, 
1512,1407,  'G1', 70,100, 
1512,1407,  'G2', 0,100, 
1512,1408,  'G1', 71,100, 
1512,1408,  'G2', 0,100, 
1512,1409,  'G1', 72,100, 
1512,1409,  'G2', 0,100, 
1512,1410,  'G1', 73,100, 
1512,1410,  'G2', 0,100, 
1512,1411,  'G1', 74,100, 
1512,1411,  'G2', 0,100, 
1512,1412,  'G1', 75,100, 
1512,1412,  'G2', 0,100, 
1512,1413,  'G1', 76,100, 
1512,1413,  'G2', 0,100, 
1512,1414,  'G1', 77,100, 
1512,1414,  'G2', 0,100, 
1512,1415,  'G1', 78,100, 
1512,1415,  'G2', 0,100, 
1512,1416,  'G1', 79,100, 
1512,1416,  'G2', 0,100, 
1512,1417,  'G1', 80,100, 
1512,1417,  'G2', 0,100, 
1512,1418,  'G1', 81,100, 
1512,1418,  'G2', 0,100, 
1512,1419,  'G1', 82,100, 
1512,1419,  'G2', 0,100, 
1512,1420,  'G1', 83,100, 
1512,1420,  'G2', 0,100, 
1512,1421,  'G1', 84,100, 
1512,1421,  'G2', 0,100, 
1512,1422,  'G1', 85,100, 
1512,1422,  'G2', 0,100, 
1512,1423,  'G1', 86,100, 
1512,1423,  'G2', 0,100, 
1512,1424,  'G1', 87,100, 
1512,1424,  'G2', 0,100, 
1512,1425,  'G1', 88,100, 
1512,1425,  'G2', 0,100, 
1512,1426,  'G1', 89,100, 
1512,1426,  'G2', 0,100, 
1512,1427,  'G1', 90,100, 
1512,1427,  'G2', 0,100, 
1512,1428,  'G1', 90,100, 
1512,1428,  'G2', 1,100, 
1512,1429,  'G1', 90,100, 
1512,1429,  'G2', 1,100, 
1512,1430,  'G1', 90,100, 
1512,1430,  'G2', 1,100, 
1512,1431,  'G1', 90,100, 
1512,1431,  'G2', 2,100, 
1512,1432,  'G1', 90,100, 
1512,1432,  'G2', 2,100, 
1512,1433,  'G1', 89,100, 
1512,1433,  'G2', 2,100, 
1512,1434,  'G1', 90,100, 
1512,1434,  'G2', 2,100, 
1512,1435,  'G1', 90,100, 
1512,1435,  'G2', 2,100, 
1512,1436,  'G1', 90,100, 
1512,1436,  'G2', 3,100, 
1512,1437,  'G1', 90,100, 
1512,1437,  'G2', 3,100, 
1512,1438,  'G1', 90,100, 
1512,1438,  'G2', 4,100, 
1512,1439,  'G1', 90,100, 
1512,1439,  'G2', 5,100, 
1512,1440,  'G1', 90,100, 
1512,1440,  'G2', 5,100, 
1512,1441,  'G1', 90,100, 
1512,1441,  'G2', 6,100, 
1512,1442,  'G1', 90,100, 
1512,1442,  'G2', 6,100, 
1512,1443,  'G1', 90,100, 
1512,1443,  'G2', 6,100, 
1512,1444,  'G1', 90,100, 
1512,1444,  'G2', 7,100, 
1512,1445,  'G1', 90,100, 
1512,1445,  'G2', 7,100, 
1512,1446,  'G1', 90,100, 
1512,1446,  'G2', 7,100, 
1512,1447,  'G1', 89,100, 
1512,1447,  'G2', 7,100, 
1512,1448,  'G1', 87,100, 
1512,1448,  'G2', 7,100, 
1512,1449,  'G1', 88,100, 
1512,1449,  'G2', 7,100, 
1512,1450,  'G1', 88,100, 
1512,1450,  'G2', 7,100, 
1512,1451,  'G1', 88,100, 
1512,1451,  'G2', 7,100, 
1512,1452,  'G1', 89,100, 
1512,1452,  'G2', 7,100, 
1512,1453,  'G1', 90,100, 
1512,1453,  'G2', 7,100, 
1512,1454,  'G1', 89,100, 
1512,1454,  'G2', 7,100, 
1512,1455,  'G1', 87,100, 
1512,1455,  'G2', 7,100, 
1512,1456,  'G1', 86,100, 
1512,1456,  'G2', 7,100, 
1512,1457,  'G1', 85,100, 
1512,1457,  'G2', 7,100, 
1512,1458,  'G1', 86,100, 
1512,1458,  'G2', 6,100, 
1512,1459,  'G1', 87,100, 
1512,1459,  'G2', 6,100, 
1512,1500,  'G1', 87,100, 
1512,1500,  'G2', 5,100, 
1512,1501,  'G1', 88,100, 
1512,1501,  'G2', 5,100, 
1512,1502,  'G1', 89,100, 
1512,1502,  'G2', 5,100, 
1512,1503,  'G1', 90,100, 
1512,1503,  'G2', 5,100, 
1512,1504,  'G1', 90,100, 
1512,1504,  'G2', 6,100, 
1512,1505,  'G1', 90,100, 
1512,1505,  'G2', 7,100, 
1512,1506,  'G1', 90,100, 
1512,1506,  'G2', 8,100, 
1512,1507,  'G1', 90,100, 
1512,1507,  'G2', 9,100, 
1512,1508,  'G1', 90,100, 
1512,1508,  'G2', 10,100, 
1512,1509,  'G1', 90,100, 
1512,1509,  'G2', 11,100, 
1512,1510,  'G1', 90,100, 
1512,1510,  'G2', 12,100, 
1512,1511,  'G1', 90,100, 
1512,1511,  'G2', 13,100, 
1512,1512,  'G1', 90,100, 
1512,1512,  'G2', 14,100, 
1512,1513,  'G1', 90,100, 
1512,1513,  'G2', 15,100, 
1512,1514,  'G1', 90,100, 
1512,1514,  'G2', 16,100, 
1512,1515,  'G1', 90,100, 
1512,1515,  'G2', 17,100, 
1512,1516,  'G1', 90,100, 
1512,1516,  'G2', 18,100, 
1512,1517,  'G1', 90,100, 
1512,1517,  'G2', 19,100, 
1512,1518,  'G1', 90,100, 
1512,1518,  'G2', 20,100, 
1512,1519,  'G1', 90,100, 
1512,1519,  'G2', 21,100, 
